ppg,art
31.23462,70.18686
32.024582,70.18686
32.41957,70.18686
33.604523,70.18686
35.18445,70.18686
37.554337,70.18686
39.92424,69.19943
43.084106,69.19943
47.42891,69.19943
51.37874,69.19943
55.723557,69.19943
59.67337,68.211945
64.01819,69.19943
68.36301,68.211945
70.73291,68.211945
72.707825,68.211945
74.28775,68.211945
75.47269,68.211945
74.28775,67.22452
73.10278,67.22452
71.91785,67.22452
69.54794,67.22452
67.17807,66.23703
64.80817,66.23703
62.438263,66.23703
60.46335,65.2496
58.488434,65.2496
56.11853,65.2496
54.933594,65.2496
53.353653,65.2496
51.773727,64.262115
50.193787,64.262115
49.00885,64.262115
47.8239,63.27469
46.243973,63.27469
44.664032,63.27469
42.689117,63.27469
41.504166,62.2872
40.31923,62.2872
39.134277,62.2872
37.949326,62.2872
37.554337,61.299774
37.159363,61.299774
36.764374,60.312286
36.3694,61.299774
36.764374,61.299774
37.159363,60.312286
36.764374,61.299774
36.764374,61.299774
36.764374,62.2872
36.764374,63.27469
36.764374,65.2496
36.764374,66.23703
36.3694,68.211945
36.3694,69.19943
35.97441,71.17435
35.579437,72.16177
35.18445,73.14926
34.394485,75.124176
34.394485,76.1116
33.604523,76.1116
33.209534,78.08652
32.814545,78.08652
32.41957,80.06143
31.629608,80.06143
31.629608,80.06143
31.23462,81.04892
30.83963,81.04892
30.444656,81.04892
30.444656,82.03635
30.444656,82.03635
30.049667,83.023834
30.049667,82.03635
29.259705,82.03635
29.259705,82.03635
29.259705,81.04892
29.259705,82.03635
29.259705,82.03635
29.259705,81.04892
28.864716,81.04892
29.259705,81.04892
29.259705,80.06143
29.259705,80.06143
28.864716,80.06143
29.259705,80.06143
29.259705,79.074005
28.864716,80.06143
29.259705,79.074005
29.259705,79.074005
29.654694,78.08652
30.049667,78.08652
30.444656,78.08652
31.23462,78.08652
32.024582,77.09909
33.604523,77.09909
35.97441,77.09909
37.554337,76.1116
39.92424,76.1116
43.084106,76.1116
46.638947,76.1116
49.798813,76.1116
52.56369,75.124176
55.328568,75.124176
58.488434,74.13669
60.06836,74.13669
61.253326,74.13669
62.043274,73.14926
62.833252,73.14926
61.648285,72.16177
61.253326,73.14926
60.06836,72.16177
58.883423,71.17435
57.303482,72.16177
55.328568,71.17435
53.748642,71.17435
52.56369,70.18686
51.37874,70.18686
49.798813,70.18686
48.61386,69.19943
47.42891,69.19943
47.033936,68.211945
45.453995,68.211945
44.26906,68.211945
43.084106,67.22452
41.899155,67.22452
40.31923,67.22452
39.134277,67.22452
37.949326,67.22452
36.764374,66.23703
35.579437,66.23703
34.78946,66.23703
33.999496,65.2496
33.999496,65.2496
33.209534,65.2496
32.814545,65.2496
33.209534,64.262115
33.209534,63.27469
32.814545,63.27469
33.209534,63.27469
33.209534,63.27469
33.209534,62.2872
33.209534,62.2872
32.814545,62.2872
32.814545,61.299774
32.41957,62.2872
32.024582,61.299774
31.629608,61.299774
31.23462,61.299774
30.83963,61.299774
30.444656,60.312286
30.444656,60.312286
29.654694,60.312286
29.259705,59.32486
29.259705,59.32486
28.864716,59.32486
28.864716,59.32486
28.469742,58.33737
28.074753,58.33737
28.074753,57.349945
28.074753,57.349945
28.074753,57.349945
27.67978,57.349945
27.67978,57.349945
27.67978,56.362457
27.28479,56.362457
27.67978,55.37503
27.28479,56.362457
27.67978,55.37503
27.28479,55.37503
27.67978,55.37503
27.67978,55.37503
27.67978,55.37503
27.67978,54.387543
28.074753,54.387543
28.074753,54.387543
28.074753,53.400116
27.67978,53.400116
27.67978,53.400116
28.074753,53.400116
